idx,n_gt,n_pred,count_error,iou_sem,dice_sem,mAP,tp_50,fp_50,fn_50,ap_50,tp_55,fp_55,fn_55,ap_55,tp_60,fp_60,fn_60,ap_60,tp_65,fp_65,fn_65,ap_65,tp_70,fp_70,fn_70,ap_70,tp_75,fp_75,fn_75,ap_75,tp_80,fp_80,fn_80,ap_80,tp_85,fp_85,fn_85,ap_85,tp_90,fp_90,fn_90,ap_90,tp_95,fp_95,fn_95,ap_95
95,61,42,19,0.411951,0.58352,0.446602,36,6,25,0.699029,36,6,25,0.699029,34,8,27,0.660194,33,9,28,0.640777,31,11,30,0.601942,26,16,35,0.504854,19,23,42,0.368932,11,31,50,0.213592,3,39,58,0.058252,1,41,60,0.019417
96,11,12,1,0.446752,0.617594,0.034783,1,11,10,0.086957,1,11,10,0.086957,1,11,10,0.086957,1,11,10,0.086957,0,12,11,0.0,0,12,11,0.0,0,12,11,0.0,0,12,11,0.0,0,12,11,0.0,0,12,11,0.0
97,24,27,3,0.238674,0.38537,0.121569,8,19,16,0.313725,6,21,18,0.235294,5,22,19,0.196078,4,23,20,0.156863,3,24,21,0.117647,3,24,21,0.117647,1,26,23,0.039216,1,26,23,0.039216,0,27,24,0.0,0,27,24,0.0
98,30,25,5,0.239285,0.386167,0.312727,14,11,16,0.509091,13,12,17,0.472727,13,12,17,0.472727,12,13,18,0.436364,11,14,19,0.4,11,14,19,0.4,8,17,22,0.290909,4,21,26,0.145455,0,25,30,0.0,0,25,30,0.0
99,95,66,29,0.677467,0.807726,0.124224,23,43,72,0.285714,23,43,72,0.285714,21,45,74,0.26087,17,49,78,0.21118,7,59,88,0.086957,6,60,89,0.074534,3,63,92,0.037267,0,66,95,0.0,0,66,95,0.0,0,66,95,0.0
100,90,80,10,0.48715,0.655145,0.230588,45,35,45,0.529412,42,38,48,0.494118,35,45,55,0.411765,27,53,63,0.317647,21,59,69,0.247059,15,65,75,0.176471,9,71,81,0.105882,2,78,88,0.023529,0,80,90,0.0,0,80,90,0.0
0,11,11,0,0.441713,0.612762,0.745455,11,0,0,1.0,11,0,0,1.0,11,0,0,1.0,11,0,0,1.0,11,0,0,1.0,10,1,1,0.909091,9,2,2,0.818182,7,4,4,0.636364,1,10,10,0.090909,0,11,11,0.0
1,9,8,1,0.363463,0.533147,0.682353,8,0,1,0.941176,8,0,1,0.941176,8,0,1,0.941176,8,0,1,0.941176,8,0,1,0.941176,8,0,1,0.941176,6,2,3,0.705882,3,5,6,0.352941,1,7,8,0.117647,0,8,9,0.0
2,52,59,7,0.543997,0.704661,0.232432,24,35,28,0.432432,23,36,29,0.414414,20,39,32,0.36036,18,41,34,0.324324,16,43,36,0.288288,12,47,40,0.216216,12,47,40,0.216216,4,55,48,0.072072,0,59,52,0.0,0,59,52,0.0
3,9,8,1,0.39087,0.562051,0.694118,8,0,1,0.941176,8,0,1,0.941176,8,0,1,0.941176,8,0,1,0.941176,8,0,1,0.941176,8,0,1,0.941176,7,1,2,0.823529,3,5,6,0.352941,1,7,8,0.117647,0,8,9,0.0
4,65,68,3,0.490328,0.658013,0.699248,63,5,2,0.947368,63,5,2,0.947368,61,7,4,0.917293,61,7,4,0.917293,60,8,5,0.902256,55,13,10,0.827068,48,20,17,0.721805,31,37,34,0.466165,20,48,45,0.300752,3,65,62,0.045113
5,18,21,3,0.683851,0.812247,0.558974,15,6,3,0.769231,15,6,3,0.769231,14,7,4,0.717949,13,8,5,0.666667,12,9,6,0.615385,12,9,6,0.615385,10,11,8,0.512821,10,11,8,0.512821,6,15,12,0.307692,2,19,16,0.102564
6,58,52,6,0.361389,0.530912,0.583636,45,7,13,0.818182,44,8,14,0.8,44,8,14,0.8,43,9,15,0.781818,43,9,15,0.781818,42,10,16,0.763636,31,21,27,0.563636,22,30,36,0.4,6,46,52,0.109091,1,51,57,0.018182
7,11,11,0,0.459947,0.630087,0.6,9,2,2,0.818182,9,2,2,0.818182,9,2,2,0.818182,9,2,2,0.818182,9,2,2,0.818182,9,2,2,0.818182,7,4,4,0.636364,5,6,6,0.454545,0,11,11,0.0,0,11,11,0.0
8,12,7,5,0.268548,0.423394,0.042105,1,6,11,0.105263,1,6,11,0.105263,1,6,11,0.105263,1,6,11,0.105263,0,7,12,0.0,0,7,12,0.0,0,7,12,0.0,0,7,12,0.0,0,7,12,0.0,0,7,12,0.0
9,19,20,1,0.332597,0.499171,0.389744,14,6,5,0.717949,14,6,5,0.717949,13,7,6,0.666667,12,8,7,0.615385,8,12,11,0.410256,7,13,12,0.358974,5,15,14,0.25641,2,18,17,0.102564,1,19,18,0.051282,0,20,19,0.0
10,43,40,3,0.386463,0.55748,0.643373,40,0,3,0.963855,40,0,3,0.963855,40,0,3,0.963855,39,1,4,0.939759,37,3,6,0.891566,31,9,12,0.746988,22,18,21,0.53012,13,27,30,0.313253,4,36,39,0.096386,1,39,42,0.024096
11,7,7,0,0.530882,0.693563,0.785714,7,0,0,1.0,7,0,0,1.0,7,0,0,1.0,7,0,0,1.0,7,0,0,1.0,6,1,1,0.857143,6,1,1,0.857143,5,2,2,0.714286,3,4,4,0.428571,0,7,7,0.0
12,77,51,26,0.595005,0.746086,0.390625,39,12,38,0.609375,39,12,38,0.609375,38,13,39,0.59375,33,18,44,0.515625,32,19,45,0.5,32,19,45,0.5,22,29,55,0.34375,13,38,64,0.203125,2,49,75,0.03125,0,51,77,0.0
13,37,35,2,0.382313,0.55315,0.633333,35,0,2,0.972222,35,0,2,0.972222,35,0,2,0.972222,35,0,2,0.972222,32,3,5,0.888889,27,8,10,0.75,20,15,17,0.555556,8,27,29,0.222222,1,34,36,0.027778,0,35,37,0.0
14,56,42,14,0.419308,0.590863,0.487755,40,2,16,0.816327,39,3,17,0.795918,36,6,20,0.734694,32,10,24,0.653061,30,12,26,0.612245,27,15,29,0.55102,22,20,34,0.44898,12,30,44,0.244898,1,41,55,0.020408,0,42,56,0.0
15,17,16,1,0.614832,0.761481,0.836364,16,0,1,0.969697,16,0,1,0.969697,16,0,1,0.969697,16,0,1,0.969697,16,0,1,0.969697,16,0,1,0.969697,16,0,1,0.969697,15,1,2,0.909091,9,7,8,0.545455,2,14,15,0.121212
16,9,22,13,0.598648,0.748943,0.206452,7,15,2,0.451613,6,16,3,0.387097,5,17,4,0.322581,5,17,4,0.322581,4,18,5,0.258065,3,19,6,0.193548,1,21,8,0.064516,1,21,8,0.064516,0,22,9,0.0,0,22,9,0.0
17,21,16,5,0.460479,0.630586,0.589189,14,2,7,0.756757,14,2,7,0.756757,14,2,7,0.756757,14,2,7,0.756757,14,2,7,0.756757,14,2,7,0.756757,14,2,7,0.756757,8,8,13,0.432432,3,13,18,0.162162,0,16,21,0.0
18,51,42,9,0.294644,0.455174,0.169892,35,7,16,0.752688,22,20,29,0.473118,11,31,40,0.236559,8,34,43,0.172043,3,39,48,0.064516,0,42,51,0.0,0,42,51,0.0,0,42,51,0.0,0,42,51,0.0,0,42,51,0.0
19,28,24,4,0.592054,0.743761,0.561538,20,4,8,0.769231,18,6,10,0.692308,18,6,10,0.692308,18,6,10,0.692308,17,7,11,0.653846,16,8,12,0.615385,16,8,12,0.615385,14,10,14,0.538462,9,15,19,0.346154,0,24,28,0.0
20,25,21,4,0.613503,0.760461,0.756522,21,0,4,0.913043,21,0,4,0.913043,20,1,5,0.869565,20,1,5,0.869565,20,1,5,0.869565,20,1,5,0.869565,18,3,7,0.782609,17,4,8,0.73913,13,8,12,0.565217,4,17,21,0.173913
21,40,38,2,0.335828,0.502801,0.194872,25,13,15,0.641026,22,16,18,0.564103,14,24,26,0.358974,12,26,28,0.307692,2,36,38,0.051282,1,37,39,0.025641,0,38,40,0.0,0,38,40,0.0,0,38,40,0.0,0,38,40,0.0
22,22,21,1,0.400329,0.571764,0.725581,21,0,1,0.976744,21,0,1,0.976744,21,0,1,0.976744,21,0,1,0.976744,20,1,2,0.930233,20,1,2,0.930233,18,3,4,0.837209,12,9,10,0.55814,2,19,20,0.093023,0,21,22,0.0
23,54,53,1,0.321418,0.486475,0.168224,38,15,16,0.71028,27,26,27,0.504673,17,36,37,0.317757,6,47,48,0.11215,1,52,53,0.018692,1,52,53,0.018692,0,53,54,0.0,0,53,54,0.0,0,53,54,0.0,0,53,54,0.0
24,33,31,2,0.578903,0.733298,0.784375,30,1,3,0.9375,30,1,3,0.9375,30,1,3,0.9375,30,1,3,0.9375,30,1,3,0.9375,30,1,3,0.9375,30,1,3,0.9375,25,6,8,0.78125,12,19,21,0.375,4,27,29,0.125
25,9,12,3,0.7284,0.842861,0.647619,8,4,1,0.761905,8,4,1,0.761905,8,4,1,0.761905,7,5,2,0.666667,7,5,2,0.666667,7,5,2,0.666667,7,5,2,0.666667,7,5,2,0.666667,7,5,2,0.666667,2,10,7,0.190476
26,14,13,1,0.367647,0.537634,0.488889,11,2,3,0.814815,11,2,3,0.814815,11,2,3,0.814815,11,2,3,0.814815,10,3,4,0.740741,8,5,6,0.592593,3,10,11,0.222222,1,12,13,0.074074,0,13,14,0.0,0,13,14,0.0
27,73,64,9,0.313347,0.477173,0.475912,59,5,14,0.861314,57,7,16,0.832117,57,7,16,0.832117,52,12,21,0.759124,43,21,30,0.627737,35,29,38,0.510949,17,47,56,0.248175,4,60,69,0.058394,2,62,71,0.029197,0,64,73,0.0
28,8,9,1,0.385992,0.55699,0.588235,7,2,1,0.823529,6,3,2,0.705882,6,3,2,0.705882,6,3,2,0.705882,6,3,2,0.705882,6,3,2,0.705882,6,3,2,0.705882,5,4,3,0.588235,2,7,6,0.235294,0,9,8,0.0
29,4,3,1,0.781958,0.877639,0.8,3,0,1,0.857143,3,0,1,0.857143,3,0,1,0.857143,3,0,1,0.857143,3,0,1,0.857143,3,0,1,0.857143,3,0,1,0.857143,3,0,1,0.857143,2,1,2,0.571429,2,1,2,0.571429
30,12,14,2,0.578897,0.733293,0.369231,11,3,1,0.846154,8,6,4,0.615385,7,7,5,0.538462,6,8,6,0.461538,6,8,6,0.461538,4,10,8,0.307692,4,10,8,0.307692,1,13,11,0.076923,1,13,11,0.076923,0,14,12,0.0
31,28,25,3,0.479694,0.648369,0.70566,25,0,3,0.943396,25,0,3,0.943396,25,0,3,0.943396,25,0,3,0.943396,25,0,3,0.943396,25,0,3,0.943396,21,4,7,0.792453,15,10,13,0.566038,1,24,27,0.037736,0,25,28,0.0
32,4,4,0,0.741133,0.851322,0.975,4,0,0,1.0,4,0,0,1.0,4,0,0,1.0,4,0,0,1.0,4,0,0,1.0,4,0,0,1.0,4,0,0,1.0,4,0,0,1.0,4,0,0,1.0,3,1,1,0.75
33,27,28,1,0.469952,0.639412,0.632727,24,4,3,0.872727,24,4,3,0.872727,23,5,4,0.836364,23,5,4,0.836364,23,5,4,0.836364,23,5,4,0.836364,22,6,5,0.8,10,18,17,0.363636,2,26,25,0.072727,0,28,27,0.0
34,12,12,0,0.42025,0.591797,0.733333,12,0,0,1.0,12,0,0,1.0,12,0,0,1.0,12,0,0,1.0,12,0,0,1.0,11,1,1,0.916667,9,3,3,0.75,4,8,8,0.333333,2,10,10,0.166667,2,10,10,0.166667
35,13,10,3,0.282033,0.439977,0.0,0,10,13,0.0,0,10,13,0.0,0,10,13,0.0,0,10,13,0.0,0,10,13,0.0,0,10,13,0.0,0,10,13,0.0,0,10,13,0.0,0,10,13,0.0,0,10,13,0.0
36,17,16,1,0.418988,0.590545,0.727273,16,0,1,0.969697,16,0,1,0.969697,16,0,1,0.969697,16,0,1,0.969697,15,1,2,0.909091,15,1,2,0.909091,15,1,2,0.909091,10,6,7,0.606061,1,15,16,0.060606,0,16,17,0.0
37,8,8,0,0.39548,0.566802,0.625,8,0,0,1.0,7,1,1,0.875,7,1,1,0.875,7,1,1,0.875,7,1,1,0.875,6,2,2,0.75,4,4,4,0.5,2,6,6,0.25,2,6,6,0.25,0,8,8,0.0
38,14,11,3,0.629277,0.772462,0.536,9,2,5,0.72,9,2,5,0.72,9,2,5,0.72,9,2,5,0.72,9,2,5,0.72,9,2,5,0.72,6,5,8,0.48,5,6,9,0.4,2,9,12,0.16,0,11,14,0.0
39,65,49,16,0.263455,0.417038,0.384211,41,8,24,0.719298,39,10,26,0.684211,38,11,27,0.666667,34,15,31,0.596491,28,21,37,0.491228,24,25,41,0.421053,12,37,53,0.210526,3,46,62,0.052632,0,49,65,0.0,0,49,65,0.0
40,86,75,11,0.296906,0.457868,0.43354,63,12,23,0.782609,59,16,27,0.732919,58,17,28,0.720497,53,22,33,0.658385,45,30,41,0.559006,40,35,46,0.496894,24,51,62,0.298137,5,70,81,0.062112,2,73,84,0.024845,0,75,86,0.0
41,16,14,2,0.649272,0.787344,0.806667,14,0,2,0.933333,14,0,2,0.933333,14,0,2,0.933333,14,0,2,0.933333,14,0,2,0.933333,14,0,2,0.933333,14,0,2,0.933333,13,1,3,0.866667,9,5,7,0.6,1,13,15,0.066667
42,46,42,4,0.392642,0.56388,0.559091,39,3,7,0.886364,39,3,7,0.886364,37,5,9,0.840909,34,8,12,0.772727,32,10,14,0.727273,27,15,19,0.613636,20,22,26,0.454545,12,30,34,0.272727,5,37,41,0.113636,1,41,45,0.022727
43,10,9,1,0.406736,0.578269,0.705263,9,0,1,0.947368,9,0,1,0.947368,9,0,1,0.947368,9,0,1,0.947368,9,0,1,0.947368,9,0,1,0.947368,9,0,1,0.947368,4,5,6,0.421053,0,9,10,0.0,0,9,10,0.0
44,21,15,6,0.340418,0.507929,0.388889,13,2,8,0.722222,12,3,9,0.666667,10,5,11,0.555556,10,5,11,0.555556,8,7,13,0.444444,8,7,13,0.444444,6,9,15,0.333333,3,12,18,0.166667,0,15,21,0.0,0,15,21,0.0
45,46,43,3,0.384985,0.555941,0.626966,42,1,4,0.94382,42,1,4,0.94382,42,1,4,0.94382,41,2,5,0.921348,40,3,6,0.898876,37,6,9,0.831461,28,15,18,0.629213,7,36,39,0.157303,0,43,46,0.0,0,43,46,0.0
46,8,8,0,0.370418,0.540591,0.475,8,0,0,1.0,7,1,1,0.875,6,2,2,0.75,6,2,2,0.75,5,3,3,0.625,3,5,5,0.375,2,6,6,0.25,1,7,7,0.125,0,8,8,0.0,0,8,8,0.0
47,10,10,0,0.37619,0.546713,0.58,10,0,0,1.0,9,1,1,0.9,9,1,1,0.9,9,1,1,0.9,8,2,2,0.8,7,3,3,0.7,5,5,5,0.5,1,9,9,0.1,0,10,10,0.0,0,10,10,0.0
48,30,21,9,0.243814,0.392042,0.290196,17,4,13,0.666667,15,6,15,0.588235,14,7,16,0.54902,7,14,23,0.27451,7,14,23,0.27451,5,16,25,0.196078,4,17,26,0.156863,3,18,27,0.117647,2,19,28,0.078431,0,21,30,0.0
49,2,4,2,0.299502,0.460949,0.1,1,3,1,0.333333,1,3,1,0.333333,1,3,1,0.333333,0,4,2,0.0,0,4,2,0.0,0,4,2,0.0,0,4,2,0.0,0,4,2,0.0,0,4,2,0.0,0,4,2,0.0
50,13,13,0,0.348633,0.517017,0.538462,13,0,0,1.0,13,0,0,1.0,13,0,0,1.0,11,2,2,0.846154,9,4,4,0.692308,6,7,7,0.461538,3,10,10,0.230769,2,11,11,0.153846,0,13,13,0.0,0,13,13,0.0
51,19,19,0,0.433198,0.604519,0.7,19,0,0,1.0,19,0,0,1.0,19,0,0,1.0,19,0,0,1.0,19,0,0,1.0,17,2,2,0.894737,11,8,8,0.578947,7,12,12,0.368421,3,16,16,0.157895,0,19,19,0.0
52,49,43,6,0.314769,0.47882,0.158696,29,14,20,0.630435,19,24,30,0.413043,15,28,34,0.326087,5,38,44,0.108696,2,41,47,0.043478,1,42,48,0.021739,1,42,48,0.021739,1,42,48,0.021739,0,43,49,0.0,0,43,49,0.0
53,11,11,0,0.44768,0.61848,0.772727,11,0,0,1.0,11,0,0,1.0,11,0,0,1.0,11,0,0,1.0,11,0,0,1.0,11,0,0,1.0,9,2,2,0.818182,8,3,3,0.727273,2,9,9,0.181818,0,11,11,0.0
54,13,16,3,0.573293,0.728781,0.448276,9,7,4,0.62069,9,7,4,0.62069,9,7,4,0.62069,9,7,4,0.62069,8,8,5,0.551724,8,8,5,0.551724,8,8,5,0.551724,4,12,9,0.275862,1,15,12,0.068966,0,16,13,0.0
55,13,21,8,0.634117,0.776097,0.311765,8,13,5,0.470588,8,13,5,0.470588,7,14,6,0.411765,7,14,6,0.411765,7,14,6,0.411765,7,14,6,0.411765,5,16,8,0.294118,4,17,9,0.235294,0,21,13,0.0,0,21,13,0.0
56,16,14,2,0.360391,0.529835,0.433333,13,1,3,0.866667,12,2,4,0.8,12,2,4,0.8,11,3,5,0.733333,9,5,7,0.6,7,7,9,0.466667,1,13,15,0.066667,0,14,16,0.0,0,14,16,0.0,0,14,16,0.0
57,19,31,12,0.616915,0.763077,0.292,12,19,7,0.48,11,20,8,0.44,11,20,8,0.44,9,22,10,0.36,9,22,10,0.36,8,23,11,0.32,7,24,12,0.28,4,27,15,0.16,2,29,17,0.08,0,31,19,0.0
58,15,14,1,0.446935,0.617768,0.724138,14,0,1,0.965517,14,0,1,0.965517,14,0,1,0.965517,14,0,1,0.965517,14,0,1,0.965517,12,2,3,0.827586,10,4,5,0.689655,8,6,7,0.551724,4,10,11,0.275862,1,13,14,0.068966
59,8,7,1,0.400759,0.572202,0.68,7,0,1,0.933333,7,0,1,0.933333,7,0,1,0.933333,7,0,1,0.933333,7,0,1,0.933333,7,0,1,0.933333,4,3,4,0.533333,3,4,5,0.4,2,5,6,0.266667,0,7,8,0.0
60,35,32,3,0.383149,0.554024,0.61791,31,1,4,0.925373,31,1,4,0.925373,31,1,4,0.925373,31,1,4,0.925373,31,1,4,0.925373,28,4,7,0.835821,20,12,15,0.597015,4,28,31,0.119403,0,32,35,0.0,0,32,35,0.0
61,64,53,11,0.399893,0.57132,0.446154,43,10,21,0.735043,42,11,22,0.717949,41,12,23,0.700855,39,14,25,0.666667,33,20,31,0.564103,28,25,36,0.478632,20,33,44,0.34188,13,40,51,0.222222,2,51,62,0.034188,0,53,64,0.0
62,21,15,6,0.297833,0.45897,0.277778,12,3,9,0.666667,10,5,11,0.555556,10,5,11,0.555556,7,8,14,0.388889,4,11,17,0.222222,3,12,18,0.166667,2,13,19,0.111111,2,13,19,0.111111,0,15,21,0.0,0,15,21,0.0
63,14,24,10,0.544961,0.705469,0.189474,5,19,9,0.263158,5,19,9,0.263158,5,19,9,0.263158,5,19,9,0.263158,5,19,9,0.263158,4,20,10,0.210526,3,21,11,0.157895,3,21,11,0.157895,1,23,13,0.052632,0,24,14,0.0
64,9,9,0,0.427654,0.599101,0.755556,9,0,0,1.0,9,0,0,1.0,9,0,0,1.0,9,0,0,1.0,9,0,0,1.0,9,0,0,1.0,9,0,0,1.0,4,5,5,0.444444,1,8,8,0.111111,0,9,9,0.0
65,15,25,10,0.643935,0.783407,0.33,10,15,5,0.5,10,15,5,0.5,10,15,5,0.5,9,16,6,0.45,9,16,6,0.45,8,17,7,0.4,6,19,9,0.3,3,22,12,0.15,1,24,14,0.05,0,25,15,0.0
66,10,10,0,0.48005,0.648694,0.75,10,0,0,1.0,10,0,0,1.0,10,0,0,1.0,10,0,0,1.0,10,0,0,1.0,10,0,0,1.0,9,1,1,0.9,4,6,6,0.4,2,8,8,0.2,0,10,10,0.0
67,8,11,3,0.588275,0.740772,0.410526,6,5,2,0.631579,6,5,2,0.631579,6,5,2,0.631579,6,5,2,0.631579,6,5,2,0.631579,5,6,3,0.526316,4,7,4,0.421053,0,11,8,0.0,0,11,8,0.0,0,11,8,0.0
68,8,8,0,0.352113,0.520833,0.5875,8,0,0,1.0,8,0,0,1.0,8,0,0,1.0,8,0,0,1.0,7,1,1,0.875,4,4,4,0.5,3,5,5,0.375,1,7,7,0.125,0,8,8,0.0,0,8,8,0.0
69,13,11,2,0.346671,0.514856,0.45,10,1,3,0.833333,9,2,4,0.75,9,2,4,0.75,9,2,4,0.75,8,3,5,0.666667,6,5,7,0.5,3,8,10,0.25,0,11,13,0.0,0,11,13,0.0,0,11,13,0.0
70,8,7,1,0.455607,0.626003,0.76,7,0,1,0.933333,7,0,1,0.933333,7,0,1,0.933333,7,0,1,0.933333,7,0,1,0.933333,7,0,1,0.933333,7,0,1,0.933333,5,2,3,0.666667,3,4,5,0.4,0,7,8,0.0
71,5,5,0,0.447455,0.618264,0.86,5,0,0,1.0,5,0,0,1.0,5,0,0,1.0,5,0,0,1.0,5,0,0,1.0,5,0,0,1.0,5,0,0,1.0,4,1,1,0.8,3,2,2,0.6,1,4,4,0.2
72,15,19,4,0.58929,0.741577,0.323529,9,10,6,0.529412,8,11,7,0.470588,8,11,7,0.470588,7,12,8,0.411765,7,12,8,0.411765,5,14,10,0.294118,4,15,11,0.235294,4,15,11,0.235294,3,16,12,0.176471,0,19,15,0.0
73,10,23,13,0.53005,0.692853,0.09697,4,19,6,0.242424,4,19,6,0.242424,4,19,6,0.242424,3,20,7,0.181818,1,22,9,0.060606,0,23,10,0.0,0,23,10,0.0,0,23,10,0.0,0,23,10,0.0,0,23,10,0.0
74,10,9,1,0.387178,0.558224,0.736842,9,0,1,0.947368,9,0,1,0.947368,9,0,1,0.947368,9,0,1,0.947368,9,0,1,0.947368,9,0,1,0.947368,7,2,3,0.736842,5,4,5,0.526316,3,6,7,0.315789,1,8,9,0.105263
75,38,35,3,0.338917,0.506255,0.208219,27,8,11,0.739726,22,13,16,0.60274,15,20,23,0.410959,7,28,31,0.191781,3,32,35,0.082192,2,33,36,0.054795,0,35,38,0.0,0,35,38,0.0,0,35,38,0.0,0,35,38,0.0
76,1,1,0,0.358824,0.528139,0.6,1,0,0,1.0,1,0,0,1.0,1,0,0,1.0,1,0,0,1.0,1,0,0,1.0,1,0,0,1.0,0,1,1,0.0,0,1,1,0.0,0,1,1,0.0,0,1,1,0.0
77,41,38,3,0.401898,0.573363,0.627848,35,3,6,0.886076,34,4,7,0.860759,33,5,8,0.835443,32,6,9,0.810127,32,6,9,0.810127,31,7,10,0.78481,27,11,14,0.683544,15,23,26,0.379747,7,31,34,0.177215,2,36,39,0.050633
78,14,12,2,0.661817,0.796498,0.523077,9,3,5,0.692308,8,4,6,0.615385,8,4,6,0.615385,8,4,6,0.615385,8,4,6,0.615385,8,4,6,0.615385,7,5,7,0.538462,7,5,7,0.538462,4,8,10,0.307692,1,11,13,0.076923
79,12,30,18,0.65422,0.790971,0.180952,7,23,5,0.333333,6,24,6,0.285714,6,24,6,0.285714,5,25,7,0.238095,5,25,7,0.238095,4,26,8,0.190476,2,28,10,0.095238,2,28,10,0.095238,1,29,11,0.047619,0,30,12,0.0
80,1,1,0,0.4,0.571429,0.7,1,0,0,1.0,1,0,0,1.0,1,0,0,1.0,1,0,0,1.0,1,0,0,1.0,1,0,0,1.0,1,0,0,1.0,0,1,1,0.0,0,1,1,0.0,0,1,1,0.0
81,9,9,0,0.436338,0.60757,0.755556,9,0,0,1.0,9,0,0,1.0,9,0,0,1.0,9,0,0,1.0,9,0,0,1.0,9,0,0,1.0,7,2,2,0.777778,6,3,3,0.666667,1,8,8,0.111111,0,9,9,0.0
82,2,0,2,0.0,0.0,0.0,0,0,2,0.0,0,0,2,0.0,0,0,2,0.0,0,0,2,0.0,0,0,2,0.0,0,0,2,0.0,0,0,2,0.0,0,0,2,0.0,0,0,2,0.0,0,0,2,0.0
83,10,0,10,0.0,0.0,0.0,0,0,10,0.0,0,0,10,0.0,0,0,10,0.0,0,0,10,0.0,0,0,10,0.0,0,0,10,0.0,0,0,10,0.0,0,0,10,0.0,0,0,10,0.0,0,0,10,0.0
84,2,0,2,0.0,0.0,0.0,0,0,2,0.0,0,0,2,0.0,0,0,2,0.0,0,0,2,0.0,0,0,2,0.0,0,0,2,0.0,0,0,2,0.0,0,0,2,0.0,0,0,2,0.0,0,0,2,0.0
85,27,23,4,0.381698,0.552506,0.176,8,15,19,0.32,7,16,20,0.28,6,17,21,0.24,6,17,21,0.24,5,18,22,0.2,5,18,22,0.2,4,19,23,0.16,3,20,24,0.12,0,23,27,0.0,0,23,27,0.0
86,17,35,18,0.572377,0.72804,0.103846,4,31,13,0.153846,4,31,13,0.153846,4,31,13,0.153846,3,32,14,0.115385,3,32,14,0.115385,3,32,14,0.115385,3,32,14,0.115385,2,33,15,0.076923,1,34,16,0.038462,0,35,17,0.0
87,20,23,3,0.601344,0.751049,0.372093,14,9,6,0.651163,13,10,7,0.604651,12,11,8,0.55814,11,12,9,0.511628,10,13,10,0.465116,8,15,12,0.372093,6,17,14,0.27907,5,18,15,0.232558,1,22,19,0.046512,0,23,20,0.0
88,13,19,6,0.623409,0.768025,0.1125,3,16,10,0.1875,3,16,10,0.1875,3,16,10,0.1875,3,16,10,0.1875,2,17,11,0.125,1,18,12,0.0625,1,18,12,0.0625,1,18,12,0.0625,1,18,12,0.0625,0,19,13,0.0
89,60,60,0,0.419838,0.591388,0.18,21,39,39,0.35,20,40,40,0.333333,18,42,42,0.3,16,44,44,0.266667,13,47,47,0.216667,10,50,50,0.166667,7,53,53,0.116667,2,58,58,0.033333,1,59,59,0.016667,0,60,60,0.0
90,43,26,17,0.421483,0.593019,0.437681,25,1,18,0.724638,25,1,18,0.724638,23,3,20,0.666667,21,5,22,0.608696,19,7,24,0.550725,16,10,27,0.463768,14,12,29,0.405797,7,19,36,0.202899,1,25,42,0.028986,0,26,43,0.0
91,30,17,13,0.727364,0.842166,0.034043,4,13,26,0.170213,2,15,28,0.085106,1,16,29,0.042553,1,16,29,0.042553,0,17,30,0.0,0,17,30,0.0,0,17,30,0.0,0,17,30,0.0,0,17,30,0.0,0,17,30,0.0
92,48,33,15,0.501964,0.66841,0.392593,23,10,25,0.567901,22,11,26,0.54321,22,11,26,0.54321,21,12,27,0.518519,20,13,28,0.493827,19,14,29,0.469136,16,17,32,0.395062,11,22,37,0.271605,5,28,43,0.123457,0,33,48,0.0
93,44,33,11,0.439828,0.610945,0.376623,24,9,20,0.623377,23,10,21,0.597403,21,12,23,0.545455,18,15,26,0.467532,16,17,28,0.415584,15,18,29,0.38961,13,20,31,0.337662,10,23,34,0.25974,5,28,39,0.12987,0,33,44,0.0
94,12,16,4,0.488188,0.656084,0.014286,1,15,11,0.071429,1,15,11,0.071429,0,16,12,0.0,0,16,12,0.0,0,16,12,0.0,0,16,12,0.0,0,16,12,0.0,0,16,12,0.0,0,16,12,0.0,0,16,12,0.0
95,61,42,19,0.411951,0.58352,0.446602,36,6,25,0.699029,36,6,25,0.699029,34,8,27,0.660194,33,9,28,0.640777,31,11,30,0.601942,26,16,35,0.504854,19,23,42,0.368932,11,31,50,0.213592,3,39,58,0.058252,1,41,60,0.019417
96,11,12,1,0.446752,0.617594,0.034783,1,11,10,0.086957,1,11,10,0.086957,1,11,10,0.086957,1,11,10,0.086957,0,12,11,0.0,0,12,11,0.0,0,12,11,0.0,0,12,11,0.0,0,12,11,0.0,0,12,11,0.0
97,24,27,3,0.238674,0.38537,0.121569,8,19,16,0.313725,6,21,18,0.235294,5,22,19,0.196078,4,23,20,0.156863,3,24,21,0.117647,3,24,21,0.117647,1,26,23,0.039216,1,26,23,0.039216,0,27,24,0.0,0,27,24,0.0
98,30,25,5,0.239285,0.386167,0.312727,14,11,16,0.509091,13,12,17,0.472727,13,12,17,0.472727,12,13,18,0.436364,11,14,19,0.4,11,14,19,0.4,8,17,22,0.290909,4,21,26,0.145455,0,25,30,0.0,0,25,30,0.0
99,95,66,29,0.677467,0.807726,0.124224,23,43,72,0.285714,23,43,72,0.285714,21,45,74,0.26087,17,49,78,0.21118,7,59,88,0.086957,6,60,89,0.074534,3,63,92,0.037267,0,66,95,0.0,0,66,95,0.0,0,66,95,0.0
