idx,n_gt,n_pred,count_error,iou_sem,dice_sem,mAP,tp_50,fp_50,fn_50,ap_50,tp_55,fp_55,fn_55,ap_55,tp_60,fp_60,fn_60,ap_60,tp_65,fp_65,fn_65,ap_65,tp_70,fp_70,fn_70,ap_70,tp_75,fp_75,fn_75,ap_75,tp_80,fp_80,fn_80,ap_80,tp_85,fp_85,fn_85,ap_85,tp_90,fp_90,fn_90,ap_90,tp_95,fp_95,fn_95,ap_95
8,12,9,3,0.914267,0.955214,0.495238,9,0,3,0.857143,7,2,5,0.666667,7,2,5,0.666667,7,2,5,0.666667,6,3,6,0.571429,5,4,7,0.47619,5,4,7,0.47619,4,5,8,0.380952,2,7,10,0.190476,0,9,12,0.0
9,19,20,1,0.735487,0.847586,0.394872,14,6,5,0.717949,14,6,5,0.717949,13,7,6,0.666667,13,7,6,0.666667,9,11,10,0.461538,8,12,11,0.410256,4,16,15,0.205128,1,19,18,0.051282,1,19,18,0.051282,0,20,19,0.0
10,43,51,8,0.741948,0.85186,0.534043,39,12,4,0.829787,36,15,7,0.765957,35,16,8,0.744681,34,17,9,0.723404,31,20,12,0.659574,29,22,14,0.617021,23,28,20,0.489362,15,36,28,0.319149,8,43,35,0.170213,1,50,42,0.021277
11,7,7,0,0.823805,0.903392,0.685714,7,0,0,1.0,7,0,0,1.0,7,0,0,1.0,7,0,0,1.0,7,0,0,1.0,7,0,0,1.0,4,3,3,0.571429,2,5,5,0.285714,0,7,7,0.0,0,7,7,0.0
12,77,4,73,0.003424,0.006825,0.0,0,4,77,0.0,0,4,77,0.0,0,4,77,0.0,0,4,77,0.0,0,4,77,0.0,0,4,77,0.0,0,4,77,0.0,0,4,77,0.0,0,4,77,0.0,0,4,77,0.0
13,37,35,2,0.871208,0.931172,0.688889,31,4,6,0.861111,31,4,6,0.861111,31,4,6,0.861111,30,5,7,0.833333,30,5,7,0.833333,29,6,8,0.805556,28,7,9,0.777778,23,12,14,0.638889,13,22,24,0.361111,2,33,35,0.055556
14,56,47,9,0.770645,0.870468,0.481553,38,9,18,0.737864,38,9,18,0.737864,34,13,22,0.660194,29,18,27,0.563107,28,19,28,0.543689,28,19,28,0.543689,24,23,32,0.466019,16,31,40,0.31068,11,36,45,0.213592,2,45,54,0.038835
15,17,18,1,0.914879,0.955548,0.782857,17,1,0,0.971429,17,1,0,0.971429,16,2,1,0.914286,16,2,1,0.914286,15,3,2,0.857143,15,3,2,0.857143,15,3,2,0.857143,14,4,3,0.8,9,9,8,0.514286,3,15,14,0.171429
16,9,13,4,0.888691,0.941065,0.463636,6,7,3,0.545455,6,7,3,0.545455,6,7,3,0.545455,6,7,3,0.545455,6,7,3,0.545455,6,7,3,0.545455,6,7,3,0.545455,6,7,3,0.545455,2,11,7,0.181818,1,12,8,0.090909
17,21,17,4,0.880819,0.936634,0.673684,15,2,6,0.789474,15,2,6,0.789474,15,2,6,0.789474,14,3,7,0.736842,14,3,7,0.736842,14,3,7,0.736842,14,3,7,0.736842,14,3,7,0.736842,10,7,11,0.526316,3,14,18,0.157895
18,51,48,3,0.748786,0.856349,0.460606,40,8,11,0.808081,40,8,11,0.808081,40,8,11,0.808081,37,11,14,0.747475,30,18,21,0.606061,23,25,28,0.464646,12,36,39,0.242424,6,42,45,0.121212,0,48,51,0.0,0,48,51,0.0
19,28,29,1,0.60832,0.756467,0.305263,17,12,11,0.596491,15,14,13,0.526316,14,15,14,0.491228,12,17,16,0.421053,11,18,17,0.385965,8,21,20,0.280702,7,22,21,0.245614,3,26,25,0.105263,0,29,28,0.0,0,29,28,0.0
20,25,22,3,0.900109,0.947429,0.604255,20,2,5,0.851064,20,2,5,0.851064,18,4,7,0.765957,17,5,8,0.723404,17,5,8,0.723404,15,7,10,0.638298,14,8,11,0.595745,13,9,12,0.553191,6,16,19,0.255319,2,20,23,0.085106
21,40,34,6,0.71273,0.832274,0.354054,26,8,14,0.702703,23,11,17,0.621622,21,13,19,0.567568,19,15,21,0.513514,17,17,23,0.459459,12,22,28,0.324324,8,26,32,0.216216,5,29,35,0.135135,0,34,40,0.0,0,34,40,0.0
22,22,23,1,0.84014,0.913126,0.728889,22,1,0,0.977778,22,1,0,0.977778,22,1,0,0.977778,22,1,0,0.977778,22,1,0,0.977778,22,1,0,0.977778,19,4,3,0.844444,8,15,14,0.355556,5,18,17,0.222222,0,23,22,0.0
23,54,50,4,0.722588,0.838956,0.442308,45,5,9,0.865385,44,6,10,0.846154,41,9,13,0.788462,35,15,19,0.673077,31,19,23,0.596154,21,29,33,0.403846,10,40,44,0.192308,3,47,51,0.057692,0,50,54,0.0,0,50,54,0.0
24,33,34,1,0.764264,0.866383,0.489552,26,8,7,0.776119,26,8,7,0.776119,26,8,7,0.776119,22,12,11,0.656716,20,14,13,0.597015,19,15,14,0.567164,14,20,19,0.41791,7,27,26,0.208955,4,30,29,0.119403,0,34,33,0.0
25,9,12,3,0.622717,0.767499,0.2,4,8,5,0.380952,4,8,5,0.380952,4,8,5,0.380952,3,9,6,0.285714,3,9,6,0.285714,1,11,8,0.095238,1,11,8,0.095238,1,11,8,0.095238,0,12,9,0.0,0,12,9,0.0
26,14,13,1,0.753846,0.859649,0.511111,11,2,3,0.814815,11,2,3,0.814815,11,2,3,0.814815,9,4,5,0.666667,7,6,7,0.518519,7,6,7,0.518519,6,7,8,0.444444,4,9,10,0.296296,3,10,11,0.222222,0,13,14,0.0
27,73,65,8,0.776404,0.87413,0.602899,61,4,12,0.884058,59,6,14,0.855072,58,7,15,0.84058,57,8,16,0.826087,54,11,19,0.782609,48,17,25,0.695652,43,22,30,0.623188,24,41,49,0.347826,9,56,64,0.130435,3,62,70,0.043478
28,8,12,4,0.792913,0.884497,0.53,7,5,1,0.7,6,6,2,0.6,6,6,2,0.6,6,6,2,0.6,6,6,2,0.6,6,6,2,0.6,6,6,2,0.6,6,6,2,0.6,3,9,5,0.3,1,11,7,0.1
29,4,3,1,0.780453,0.87669,0.6,3,0,1,0.857143,3,0,1,0.857143,3,0,1,0.857143,3,0,1,0.857143,3,0,1,0.857143,2,1,2,0.571429,2,1,2,0.571429,1,2,3,0.285714,1,2,3,0.285714,0,3,4,0.0
30,12,17,5,0.45644,0.626789,0.103448,5,12,7,0.344828,3,14,9,0.206897,2,15,10,0.137931,2,15,10,0.137931,2,15,10,0.137931,1,16,11,0.068966,0,17,12,0.0,0,17,12,0.0,0,17,12,0.0,0,17,12,0.0
31,28,25,3,0.896315,0.945323,0.788679,25,0,3,0.943396,25,0,3,0.943396,25,0,3,0.943396,25,0,3,0.943396,25,0,3,0.943396,24,1,4,0.90566,23,2,5,0.867925,22,3,6,0.830189,15,10,13,0.566038,0,25,28,0.0
32,4,4,0,0.223427,0.365248,0.325,2,2,2,0.5,2,2,2,0.5,2,2,2,0.5,2,2,2,0.5,2,2,2,0.5,1,3,3,0.25,1,3,3,0.25,1,3,3,0.25,0,4,4,0.0,0,4,4,0.0
33,27,27,0,0.847939,0.917713,0.688889,23,4,4,0.851852,23,4,4,0.851852,23,4,4,0.851852,22,5,5,0.814815,22,5,5,0.814815,20,7,7,0.740741,20,7,7,0.740741,18,9,9,0.666667,13,14,14,0.481481,2,25,25,0.074074
34,12,14,2,0.798802,0.888149,0.638462,12,2,0,0.923077,12,2,0,0.923077,12,2,0,0.923077,12,2,0,0.923077,11,3,1,0.846154,10,4,2,0.769231,10,4,2,0.769231,2,12,10,0.153846,2,12,10,0.153846,0,14,12,0.0
35,13,9,4,0.910557,0.953185,0.627273,9,0,4,0.818182,9,0,4,0.818182,9,0,4,0.818182,8,1,5,0.727273,8,1,5,0.727273,7,2,6,0.636364,7,2,6,0.636364,7,2,6,0.636364,5,4,8,0.454545,0,9,13,0.0
36,17,16,1,0.878092,0.935089,0.763636,16,0,1,0.969697,16,0,1,0.969697,15,1,2,0.909091,14,2,3,0.848485,14,2,3,0.848485,13,3,4,0.787879,12,4,5,0.727273,11,5,6,0.666667,10,6,7,0.606061,5,11,12,0.30303
37,8,8,0,0.506241,0.672192,0.35,5,3,3,0.625,5,3,3,0.625,4,4,4,0.5,4,4,4,0.5,3,5,5,0.375,3,5,5,0.375,2,6,6,0.25,1,7,7,0.125,1,7,7,0.125,0,8,8,0.0
38,14,13,1,0.893598,0.94381,0.622222,10,3,4,0.740741,10,3,4,0.740741,10,3,4,0.740741,10,3,4,0.740741,10,3,4,0.740741,10,3,4,0.740741,10,3,4,0.740741,8,5,6,0.592593,6,7,8,0.444444,0,13,14,0.0
39,65,53,12,0.72691,0.841862,0.466102,43,10,22,0.728814,43,10,22,0.728814,40,13,25,0.677966,35,18,30,0.59322,35,18,30,0.59322,31,22,34,0.525424,24,29,41,0.40678,16,37,49,0.271186,6,47,59,0.101695,2,51,63,0.033898
40,86,69,17,0.405181,0.576695,0.24129,35,34,51,0.451613,31,38,55,0.4,27,42,59,0.348387,26,43,60,0.335484,21,48,65,0.270968,18,51,68,0.232258,16,53,70,0.206452,8,61,78,0.103226,4,65,82,0.051613,1,68,85,0.012903
41,16,16,0,0.905638,0.950483,0.79375,16,0,0,1.0,16,0,0,1.0,16,0,0,1.0,15,1,1,0.9375,14,2,2,0.875,14,2,2,0.875,14,2,2,0.875,13,3,3,0.8125,6,10,10,0.375,3,13,13,0.1875
42,46,43,3,0.632847,0.775145,0.431461,27,16,19,0.606742,27,16,19,0.606742,27,16,19,0.606742,24,19,22,0.539326,24,19,22,0.539326,20,23,26,0.449438,17,26,29,0.382022,15,28,31,0.337079,9,34,37,0.202247,2,41,44,0.044944
43,10,10,0,0.86193,0.925846,0.73,9,1,1,0.9,9,1,1,0.9,9,1,1,0.9,8,2,2,0.8,8,2,2,0.8,8,2,2,0.8,8,2,2,0.8,7,3,3,0.7,6,4,4,0.6,1,9,9,0.1
44,21,15,6,0.672902,0.804473,0.294444,9,6,12,0.5,9,6,12,0.5,8,7,13,0.444444,8,7,13,0.444444,6,9,15,0.333333,6,9,15,0.333333,4,11,17,0.222222,2,13,19,0.111111,1,14,20,0.055556,0,15,21,0.0
45,46,40,6,0.894024,0.944047,0.688372,37,3,9,0.860465,35,5,11,0.813953,35,5,11,0.813953,35,5,11,0.813953,35,5,11,0.813953,35,5,11,0.813953,35,5,11,0.813953,31,9,15,0.72093,15,25,31,0.348837,3,37,43,0.069767
46,8,9,1,0.841116,0.913702,0.694118,8,1,0,0.941176,8,1,0,0.941176,8,1,0,0.941176,8,1,0,0.941176,8,1,0,0.941176,8,1,0,0.941176,6,3,2,0.705882,5,4,3,0.588235,0,9,8,0.0,0,9,8,0.0
47,10,14,4,0.69193,0.817918,0.483333,9,5,1,0.75,8,6,2,0.666667,8,6,2,0.666667,8,6,2,0.666667,8,6,2,0.666667,8,6,2,0.666667,8,6,2,0.666667,1,13,9,0.083333,0,14,10,0.0,0,14,10,0.0
48,30,21,9,0.35673,0.525867,0.164706,11,10,19,0.431373,7,14,23,0.27451,6,15,24,0.235294,5,16,25,0.196078,5,16,25,0.196078,4,17,26,0.156863,2,19,28,0.078431,1,20,29,0.039216,1,20,29,0.039216,0,21,30,0.0
49,2,4,2,0.522523,0.686391,0.166667,1,3,1,0.333333,1,3,1,0.333333,1,3,1,0.333333,1,3,1,0.333333,1,3,1,0.333333,0,4,2,0.0,0,4,2,0.0,0,4,2,0.0,0,4,2,0.0,0,4,2,0.0
50,13,15,2,0.852968,0.920651,0.742857,13,2,0,0.928571,13,2,0,0.928571,13,2,0,0.928571,13,2,0,0.928571,12,3,1,0.857143,12,3,1,0.857143,11,4,2,0.785714,10,5,3,0.714286,7,8,6,0.5,0,15,13,0.0
51,19,17,2,0.798801,0.888148,0.466667,15,2,4,0.833333,13,4,6,0.722222,12,5,7,0.666667,12,5,7,0.666667,12,5,7,0.666667,8,9,11,0.444444,7,10,12,0.388889,3,14,16,0.166667,2,15,17,0.111111,0,17,19,0.0
52,49,44,5,0.708242,0.829206,0.333333,31,13,18,0.666667,30,14,19,0.645161,27,17,22,0.580645,23,21,26,0.494624,20,24,29,0.430108,13,31,36,0.27957,7,37,42,0.150538,3,41,46,0.064516,1,43,48,0.021505,0,44,49,0.0
53,11,15,4,0.775388,0.873486,0.546154,11,4,0,0.846154,11,4,0,0.846154,11,4,0,0.846154,10,5,1,0.769231,10,5,1,0.769231,8,7,3,0.615385,7,8,4,0.538462,3,12,8,0.230769,0,15,11,0.0,0,15,11,0.0
54,13,13,0,0.872157,0.931714,0.769231,13,0,0,1.0,13,0,0,1.0,13,0,0,1.0,13,0,0,1.0,13,0,0,1.0,12,1,1,0.923077,11,2,2,0.846154,8,5,5,0.615385,4,9,9,0.307692,0,13,13,0.0
55,13,19,6,0.894956,0.944567,0.51875,10,9,3,0.625,10,9,3,0.625,10,9,3,0.625,10,9,3,0.625,10,9,3,0.625,9,10,4,0.5625,9,10,4,0.5625,8,11,5,0.5,6,13,7,0.375,1,18,12,0.0625
56,16,15,1,0.532774,0.695177,0.354839,8,7,8,0.516129,7,8,9,0.451613,7,8,9,0.451613,7,8,9,0.451613,7,8,9,0.451613,6,9,10,0.387097,6,9,10,0.387097,5,10,11,0.322581,2,13,14,0.129032,0,15,16,0.0
57,19,11,8,0.867897,0.929277,0.36,9,2,10,0.6,8,3,11,0.533333,8,3,11,0.533333,6,5,13,0.4,6,5,13,0.4,6,5,13,0.4,6,5,13,0.4,4,7,15,0.266667,1,10,18,0.066667,0,11,19,0.0
58,15,12,3,0.679571,0.80922,0.348148,9,3,6,0.666667,8,4,7,0.592593,8,4,7,0.592593,8,4,7,0.592593,5,7,10,0.37037,4,8,11,0.296296,3,9,12,0.222222,1,11,14,0.074074,1,11,14,0.074074,0,12,15,0.0
59,8,10,2,0.755086,0.860455,0.522222,8,2,0,0.888889,8,2,0,0.888889,7,3,1,0.777778,7,3,1,0.777778,6,4,2,0.666667,5,5,3,0.555556,4,6,4,0.444444,2,8,6,0.222222,0,10,8,0.0,0,10,8,0.0
60,35,34,1,0.885542,0.939297,0.730435,31,3,4,0.898551,30,4,5,0.869565,30,4,5,0.869565,30,4,5,0.869565,29,5,6,0.84058,29,5,6,0.84058,29,5,6,0.84058,26,8,9,0.753623,14,20,21,0.405797,4,30,31,0.115942
61,64,47,17,0.253357,0.404285,0.068468,7,40,57,0.126126,6,41,58,0.108108,6,41,58,0.108108,5,42,59,0.09009,4,43,60,0.072072,4,43,60,0.072072,3,44,61,0.054054,2,45,62,0.036036,1,46,63,0.018018,0,47,64,0.0
62,21,16,5,0.697384,0.821716,0.302703,14,2,7,0.756757,10,6,11,0.540541,8,8,13,0.432432,7,9,14,0.378378,5,11,16,0.27027,4,12,17,0.216216,3,13,18,0.162162,3,13,18,0.162162,1,15,20,0.054054,1,15,20,0.054054
63,14,17,3,0.892002,0.942919,0.632258,13,4,1,0.83871,13,4,1,0.83871,13,4,1,0.83871,13,4,1,0.83871,13,4,1,0.83871,10,7,4,0.645161,10,7,4,0.645161,8,9,6,0.516129,5,12,9,0.322581,0,17,14,0.0
64,9,10,1,0.828607,0.906272,0.684211,9,1,0,0.947368,9,1,0,0.947368,9,1,0,0.947368,9,1,0,0.947368,9,1,0,0.947368,9,1,0,0.947368,6,4,3,0.631579,4,6,5,0.421053,1,9,8,0.105263,0,10,9,0.0
65,15,18,3,0.891997,0.942916,0.618182,13,5,2,0.787879,13,5,2,0.787879,13,5,2,0.787879,13,5,2,0.787879,13,5,2,0.787879,13,5,2,0.787879,11,7,4,0.666667,9,9,6,0.545455,4,14,11,0.242424,0,18,15,0.0
66,10,10,0,0.866253,0.928334,0.78,10,0,0,1.0,10,0,0,1.0,10,0,0,1.0,10,0,0,1.0,10,0,0,1.0,9,1,1,0.9,8,2,2,0.8,7,3,3,0.7,4,6,6,0.4,0,10,10,0.0
67,8,7,1,0.793103,0.884615,0.2,5,2,3,0.666667,4,3,4,0.533333,4,3,4,0.533333,1,6,7,0.133333,1,6,7,0.133333,0,7,8,0.0,0,7,8,0.0,0,7,8,0.0,0,7,8,0.0,0,7,8,0.0
68,8,8,0,0.849408,0.918573,0.775,8,0,0,1.0,8,0,0,1.0,8,0,0,1.0,8,0,0,1.0,8,0,0,1.0,7,1,1,0.875,7,1,1,0.875,5,3,3,0.625,3,5,5,0.375,0,8,8,0.0
69,13,12,1,0.864928,0.927572,0.648,11,1,2,0.88,11,1,2,0.88,11,1,2,0.88,10,2,3,0.8,10,2,3,0.8,10,2,3,0.8,9,3,4,0.72,7,5,6,0.56,2,10,11,0.16,0,12,13,0.0
70,8,11,3,0.743026,0.85257,0.536842,8,3,0,0.842105,7,4,1,0.736842,7,4,1,0.736842,7,4,1,0.736842,7,4,1,0.736842,7,4,1,0.736842,6,5,2,0.631579,1,10,7,0.105263,1,10,7,0.105263,0,11,8,0.0
71,5,6,1,0.772861,0.87188,0.545455,5,1,0,0.909091,5,1,0,0.909091,5,1,0,0.909091,5,1,0,0.909091,4,2,1,0.727273,3,3,2,0.545455,3,3,2,0.545455,0,6,5,0.0,0,6,5,0.0,0,6,5,0.0
72,15,14,1,0.855037,0.921855,0.448276,8,6,7,0.551724,8,6,7,0.551724,8,6,7,0.551724,8,6,7,0.551724,8,6,7,0.551724,8,6,7,0.551724,8,6,7,0.551724,5,9,10,0.344828,3,11,12,0.206897,1,13,14,0.068966
73,10,6,4,0.916667,0.956522,0.3375,5,1,5,0.625,4,2,6,0.5,3,3,7,0.375,3,3,7,0.375,3,3,7,0.375,3,3,7,0.375,3,3,7,0.375,2,4,8,0.25,1,5,9,0.125,0,6,10,0.0
74,10,13,3,0.678795,0.808669,0.53913,10,3,0,0.869565,10,3,0,0.869565,10,3,0,0.869565,9,4,1,0.782609,9,4,1,0.782609,7,6,3,0.608696,5,8,5,0.434783,2,11,8,0.173913,0,13,10,0.0,0,13,10,0.0
75,38,35,3,0.719317,0.836747,0.328767,26,9,12,0.712329,24,11,14,0.657534,20,15,18,0.547945,19,16,19,0.520548,14,21,24,0.383562,9,26,29,0.246575,4,31,34,0.109589,3,32,35,0.082192,1,34,37,0.027397,0,35,38,0.0
76,1,1,0,0.803279,0.890909,0.7,1,0,0,1.0,1,0,0,1.0,1,0,0,1.0,1,0,0,1.0,1,0,0,1.0,1,0,0,1.0,1,0,0,1.0,0,1,1,0.0,0,1,1,0.0,0,1,1,0.0
77,41,39,2,0.844811,0.915878,0.65,33,6,8,0.825,33,6,8,0.825,33,6,8,0.825,33,6,8,0.825,33,6,8,0.825,32,7,9,0.8,26,13,15,0.65,24,15,17,0.6,11,28,30,0.275,2,37,39,0.05
78,14,14,0,0.873516,0.932489,0.557143,10,4,4,0.714286,10,4,4,0.714286,10,4,4,0.714286,10,4,4,0.714286,10,4,4,0.714286,10,4,4,0.714286,9,5,5,0.642857,6,8,8,0.428571,3,11,11,0.214286,0,14,14,0.0
79,12,9,3,0.902577,0.948794,0.619048,9,0,3,0.857143,8,1,4,0.761905,8,1,4,0.761905,8,1,4,0.761905,7,2,5,0.666667,7,2,5,0.666667,7,2,5,0.666667,7,2,5,0.666667,4,5,8,0.380952,0,9,12,0.0
80,1,1,0,0.869318,0.930091,0.8,1,0,0,1.0,1,0,0,1.0,1,0,0,1.0,1,0,0,1.0,1,0,0,1.0,1,0,0,1.0,1,0,0,1.0,1,0,0,1.0,0,1,1,0.0,0,1,1,0.0
81,9,9,0,0.920955,0.958851,0.877778,9,0,0,1.0,9,0,0,1.0,9,0,0,1.0,9,0,0,1.0,9,0,0,1.0,9,0,0,1.0,9,0,0,1.0,9,0,0,1.0,6,3,3,0.666667,1,8,8,0.111111
82,2,0,2,0.0,0.0,0.0,0,0,2,0.0,0,0,2,0.0,0,0,2,0.0,0,0,2,0.0,0,0,2,0.0,0,0,2,0.0,0,0,2,0.0,0,0,2,0.0,0,0,2,0.0,0,0,2,0.0
83,10,0,10,0.0,0.0,0.0,0,0,10,0.0,0,0,10,0.0,0,0,10,0.0,0,0,10,0.0,0,0,10,0.0,0,0,10,0.0,0,0,10,0.0,0,0,10,0.0,0,0,10,0.0,0,0,10,0.0
84,2,0,2,0.0,0.0,0.0,0,0,2,0.0,0,0,2,0.0,0,0,2,0.0,0,0,2,0.0,0,0,2,0.0,0,0,2,0.0,0,0,2,0.0,0,0,2,0.0,0,0,2,0.0,0,0,2,0.0
85,27,16,11,0.725188,0.840706,0.362791,13,3,14,0.604651,13,3,14,0.604651,12,4,15,0.55814,11,5,16,0.511628,10,6,17,0.465116,9,7,18,0.418605,6,10,21,0.27907,4,12,23,0.186047,0,16,27,0.0,0,16,27,0.0
86,17,8,9,0.754817,0.86028,0.128,4,4,13,0.32,3,5,14,0.24,3,5,14,0.24,3,5,14,0.24,1,7,16,0.08,1,7,16,0.08,1,7,16,0.08,0,8,17,0.0,0,8,17,0.0,0,8,17,0.0
87,20,21,1,0.771702,0.871142,0.517073,16,5,4,0.780488,14,7,6,0.682927,14,7,6,0.682927,14,7,6,0.682927,13,8,7,0.634146,13,8,7,0.634146,11,10,9,0.536585,7,14,13,0.341463,4,17,16,0.195122,0,21,20,0.0
88,13,9,4,0.752567,0.858817,0.218182,4,5,9,0.363636,4,5,9,0.363636,4,5,9,0.363636,3,6,10,0.272727,3,6,10,0.272727,2,7,11,0.181818,1,8,12,0.090909,1,8,12,0.090909,1,8,12,0.090909,1,8,12,0.090909
89,60,29,31,0.751881,0.85837,0.224719,18,11,42,0.404494,18,11,42,0.404494,17,12,43,0.382022,15,14,45,0.337079,12,17,48,0.269663,11,18,49,0.247191,7,22,53,0.157303,1,28,59,0.022472,1,28,59,0.022472,0,29,60,0.0
90,43,28,15,0.661681,0.7964,0.295775,21,7,22,0.591549,19,9,24,0.535211,16,12,27,0.450704,14,14,29,0.394366,11,17,32,0.309859,11,17,32,0.309859,7,21,36,0.197183,3,25,40,0.084507,2,26,41,0.056338,1,27,42,0.028169
91,30,7,23,0.606834,0.755316,0.054054,2,5,28,0.108108,2,5,28,0.108108,2,5,28,0.108108,1,6,29,0.054054,1,6,29,0.054054,1,6,29,0.054054,1,6,29,0.054054,0,7,30,0.0,0,7,30,0.0,0,7,30,0.0
92,48,31,17,0.757199,0.861825,0.318987,22,9,26,0.556962,21,10,27,0.531646,20,11,28,0.506329,18,13,30,0.455696,16,15,32,0.405063,14,17,34,0.35443,8,23,40,0.202532,6,25,42,0.151899,1,30,47,0.025316,0,31,48,0.0
93,44,32,12,0.666814,0.800106,0.331579,21,11,23,0.552632,20,12,24,0.526316,19,13,25,0.5,16,16,28,0.421053,16,16,28,0.421053,15,17,29,0.394737,11,21,33,0.289474,7,25,37,0.184211,1,31,43,0.026316,0,32,44,0.0
94,12,15,3,0.565422,0.722389,0.274074,6,9,6,0.444444,6,9,6,0.444444,6,9,6,0.444444,6,9,6,0.444444,5,10,7,0.37037,4,11,8,0.296296,3,12,9,0.222222,1,14,11,0.074074,0,15,12,0.0,0,15,12,0.0
95,61,37,24,0.668754,0.801501,0.216327,21,16,40,0.428571,19,18,42,0.387755,18,19,43,0.367347,16,21,45,0.326531,13,24,48,0.265306,10,27,51,0.204082,4,33,57,0.081633,4,33,57,0.081633,1,36,60,0.020408,0,37,61,0.0
96,11,10,1,0.603506,0.752733,0.114286,4,6,7,0.380952,2,8,9,0.190476,1,9,10,0.095238,1,9,10,0.095238,1,9,10,0.095238,1,9,10,0.095238,1,9,10,0.095238,1,9,10,0.095238,0,10,11,0.0,0,10,11,0.0
97,24,18,6,0.642797,0.782564,0.257143,13,5,11,0.619048,12,6,12,0.571429,11,7,13,0.52381,9,9,15,0.428571,5,13,19,0.238095,3,15,21,0.142857,1,17,23,0.047619,0,18,24,0.0,0,18,24,0.0,0,18,24,0.0
98,30,22,8,0.375593,0.546081,0.126923,9,13,21,0.346154,6,16,24,0.230769,5,17,25,0.192308,4,18,26,0.153846,4,18,26,0.153846,3,19,27,0.115385,2,20,28,0.076923,0,22,30,0.0,0,22,30,0.0,0,22,30,0.0
99,95,21,74,0.682602,0.811365,0.074138,10,11,85,0.172414,9,12,86,0.155172,9,12,86,0.155172,8,13,87,0.137931,4,17,91,0.068966,3,18,92,0.051724,0,21,95,0.0,0,21,95,0.0,0,21,95,0.0,0,21,95,0.0
100,90,51,39,0.590285,0.742364,0.225532,30,21,60,0.425532,28,23,62,0.397163,27,24,63,0.382979,26,25,64,0.368794,22,29,68,0.312057,13,38,77,0.184397,8,43,82,0.113475,5,46,85,0.070922,0,51,90,0.0,0,51,90,0.0
0,11,11,0,0.927365,0.962314,0.909091,11,0,0,1.0,11,0,0,1.0,11,0,0,1.0,11,0,0,1.0,11,0,0,1.0,11,0,0,1.0,11,0,0,1.0,10,1,1,0.909091,9,2,2,0.818182,4,7,7,0.363636
1,9,9,0,0.911299,0.953591,0.855556,9,0,0,1.0,9,0,0,1.0,9,0,0,1.0,9,0,0,1.0,9,0,0,1.0,9,0,0,1.0,7,2,2,0.777778,7,2,2,0.777778,7,2,2,0.777778,2,7,7,0.222222
2,52,21,31,0.792442,0.884204,0.189041,10,11,42,0.273973,10,11,42,0.273973,10,11,42,0.273973,10,11,42,0.273973,9,12,43,0.246575,8,13,44,0.219178,6,15,46,0.164384,5,16,47,0.136986,1,20,51,0.027397,0,21,52,0.0
3,9,9,0,0.893851,0.943951,0.822222,9,0,0,1.0,9,0,0,1.0,9,0,0,1.0,9,0,0,1.0,9,0,0,1.0,9,0,0,1.0,9,0,0,1.0,7,2,2,0.777778,4,5,5,0.444444,0,9,9,0.0
4,65,64,1,0.837353,0.911478,0.668217,59,5,6,0.914729,59,5,6,0.914729,58,6,7,0.899225,55,9,10,0.852713,53,11,12,0.821705,48,16,17,0.744186,44,20,21,0.682171,36,28,29,0.55814,18,46,47,0.27907,1,63,64,0.015504
5,18,16,2,0.84556,0.916318,0.511765,11,5,7,0.647059,10,6,8,0.588235,10,6,8,0.588235,10,6,8,0.588235,10,6,8,0.588235,9,7,9,0.529412,9,7,9,0.529412,8,8,10,0.470588,7,9,11,0.411765,3,13,15,0.176471
6,58,52,6,0.896193,0.945255,0.696364,48,4,10,0.872727,44,8,14,0.8,44,8,14,0.8,44,8,14,0.8,43,9,15,0.781818,43,9,15,0.781818,43,9,15,0.781818,35,17,23,0.636364,29,23,29,0.527273,10,42,48,0.181818
7,11,11,0,0.818009,0.899896,0.6,10,1,1,0.909091,10,1,1,0.909091,10,1,1,0.909091,8,3,3,0.727273,7,4,4,0.636364,6,5,5,0.545455,6,5,5,0.545455,5,6,6,0.454545,3,8,8,0.272727,1,10,10,0.090909
8,12,6,6,0.817892,0.899825,0.288889,4,2,8,0.444444,3,3,9,0.333333,3,3,9,0.333333,3,3,9,0.333333,3,3,9,0.333333,3,3,9,0.333333,3,3,9,0.333333,2,4,10,0.222222,2,4,10,0.222222,0,6,12,0.0
9,19,19,0,0.787709,0.88125,0.421053,14,5,5,0.736842,13,6,6,0.684211,12,7,7,0.631579,12,7,7,0.631579,11,8,8,0.578947,8,11,11,0.421053,5,14,14,0.263158,3,16,16,0.157895,2,17,17,0.105263,0,19,19,0.0
10,43,39,4,0.85007,0.91896,0.690244,38,1,5,0.926829,35,4,8,0.853659,34,5,9,0.829268,34,5,9,0.829268,33,6,10,0.804878,33,6,10,0.804878,32,7,11,0.780488,25,14,18,0.609756,16,23,27,0.390244,3,36,40,0.073171
11,7,6,1,0.845728,0.916417,0.615385,5,1,2,0.769231,5,1,2,0.769231,5,1,2,0.769231,5,1,2,0.769231,5,1,2,0.769231,5,1,2,0.769231,4,2,3,0.615385,4,2,3,0.615385,2,4,5,0.307692,0,6,7,0.0
12,77,47,30,0.186094,0.313793,0.054839,10,37,67,0.16129,7,40,70,0.112903,5,42,72,0.080645,4,43,73,0.064516,4,43,73,0.064516,3,44,74,0.048387,1,46,76,0.016129,0,47,77,0.0,0,47,77,0.0,0,47,77,0.0
